"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"34",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,0,32.32,0,0,0,0,15.94,18.24,7.12,39.9,63,NA,81.2,47.02,0.284209094375356,0.421257077491083,0.165285369870989,0.377719611355262,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.544695889279921
"36",36,32.32,23.66,13.26,3.5,0,0,17.2,9,23.04,35.1,69.48,48.9399839427861,84.34,58.14,0.476672483856196,0.310529145047162,0.507390050051903,0.22924285246406,0.900276247872458,0.584321200711798,NA,NA,0.76544616534429,0.484785005365363,0.43318665352002,0.253482891129745,0.578247172881874,0.297586012902948,0.791714015430734,0.577085093698983
"37",37,23.66,0,0,0,0,0,7.08,0.78,25.66,18.44,37.82,NA,51.96,44.1,0.630105473630263,0.150439564416348,0.87777683353791,0.0404447859777315,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.2339060945299
"38",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,0,0,0,0,0,0,0.12,0.48,0,19.22,1,NA,19.82,19.22,0.00637373737373737,0.0301564473067502,0,0.0243981479912948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213663187263672
"44",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",46,0,26.02,0,0,0,0,7.62,26.18,2.6,17.1,40.46,NA,53.5,19.7,0.191533912340079,0.632984379540896,0.142475727380436,0.937203127656285,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.240536744387364
