"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"43",43,0,0,0,0,0,0,0.1,0.36,0,18.96,1,NA,19.42,18.96,0.00511886940477599,0.0237723383988023,0,0.0191637434953306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0285799600042499
"44",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",46,0,25.96,0,0,0,0,8,25.92,2.46,16.86,40.32,NA,53.24,19.32,0.196267191036869,0.638032174771987,0.135859113730317,0.937595654919424,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.235357988495255
"47",47,25.96,17.66,10.64,2.68,0,0.84,27.58,12.56,11.82,30.96,68.76,49.4225338111267,82.92,42.78,0.47486441432693,0.48310143145715,0.325114876404828,0.341436793761156,0.906592644880068,0.510100742326938,0.705685643468738,NA,0.712021097198416,0.424559368403134,0.426396082224948,0.212175322053098,0.569835394028971,0.251464850724409,0.79893586968587,0.542910034596009
"48",48,17.66,11.9,7.48,1.62,0.46,2.16,16.6,6.68,10.08,33.44,47.4,33.2010916094349,66.8,43.52,0.398308896686112,0.348022617935337,0.264056203747302,0.183135060517227,0.870968579486255,0.480010041203618,0.573936168670141,0.247561128439793,0.537008806108867,0.355072147398628,0.381586998369035,0.233925024322083,0.496148717095805,0.280216555857699,0.828386002886003,0.419266428902473
"49",49,11.9,5.76,4.62,1.64,1.8,0.32,2.84,1.26,6.02,34.1,18,13.9349035498279,44.22,40.12,0.199446671953603,0.0914552776691954,0.162620976297187,0.0360726921399713,0.960470596532961,0.229963965002055,1.07341267268061,0.0290569635907244,0.736691488380893,-0.0873368298294926,0.439613828981476,-0.0153578643578644,0.605473125136239,-0.0119567400151124,0.755322510822511,0.231511045718796
"50",50,5.76,0.6,0.08,0.1,0.6,0.12,5.56,0.34,5.42,29.94,16.12,9.13476209803425,41.26,35.36,0.266412617319136,0.142839244380963,0.167679590087538,0.0111472549753816,1.86883480914168,0,1.79175946922805,-0.14694666622553,1.72663233977059,-0.0239016269158602,0.941857142857143,0.136363636363636,1.56667529810292,0.0239016269158602,0.444444444444444,0.15997591098737
"51",51,0.6,0.64,0.52,0.2,0.14,2.56,1.4,0.06,0.26,30.02,2.66,1.44090295186132,31.74,30.28,0.0525626495668274,0.0460388320234865,0.00872791393067773,0.0018548410339723,0,0,0,0,-1.20131390091775,0,-0.225,0.0952380952380952,-0.155958115625988,0,0.722222222222222,0.0310136347139717
"52",52,0.64,0.28,0.2,0.1,2.5,0.14,0,0.04,0.54,29.54,1,0.567039409767383,30.12,30.08,0.0182451650886186,0.00135632183908046,0.018563379967526,0.00137985742973903,0,0,NA,0,-0.0346573590279973,-1.01940047219873,0.459459459459459,0,0,0,0.666666666666667,0.0138641485931121
