"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"24",24,1.02,24.6,0.96,0.04,0,0,22.28,46.22,1.66,15.8,79.32,41.7570861938708,85.96,17.46,0.277518775468613,0.796673699438803,0.100685751309204,1.37140141371192,0.0147478123523393,3.18459139228437,-0.444304924426127,NA,0.0144405662616655,3.17009713517437,0.05,0.957062792119314,0.0144405662616655,3.14720937916045,0.96875,0.581065054226819
"25",25,24.6,13.54,10.18,5.82,0.02,25.98,4.32,8.38,5.5,56.52,38.7,31.3137432376368,74.72,62.02,0.131392977877426,0.169671853594614,0.0933612061189621,0.138567668262448,0.887747955520953,0.289605557143162,0.246577846925661,0.276508984741745,-0.322413203842248,0.191558350387124,0,0.00406850459482038,0,0.00422618187334414,0.639527448901288,0.362730626397828
"26",26,13.54,13.78,7.62,6.82,23.1,0,9.84,6.08,6.1,58.8,36.04,35.1939699509551,80.82,64.9,0.197275018492625,0.19717344454761,0.0989026176692304,0.0989210628926625,0.580125546251759,0.596319341982981,NA,0.141852102657725,0.346676089499335,-0.601092889044186,0.0186759823685386,-0.00596240601503759,0.0198778024805701,-0.00572730833134068,0.530368724412842,0.238297485953721
"27",27,13.78,0,0,0,0,12.62,24.36,5.26,24.98,39.9,73.6,NA,94.5,64.88,0.52218529992503,0.313359576371901,0.487181772293247,0.124334848821271,NA,NA,NA,NA,0.0877345100502542,NA,0.0969539969834087,NA,0.108692002792034,NA,NA,0.47627136089267
"28",28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",29,0,0,0,0,0,0,13.08,7.36,31.24,13.92,58.26,NA,65.6,45.16,0.675971113548923,0.311728667916139,1.18679246798422,0.429757843984605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.472087763543646
"30",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",36,0,20.14,0,0,0,0,26.6,15.26,7.9,13.38,58.32,NA,63.14,21.28,0.546295038807716,0.662750682381429,0.475170556755884,0.772108805316454,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.642997029114676
