"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","81","83","85","87","94","98","99","100"
"22",33,43,34,42,NA,NA,62,44,44,53,24,77,66,61,38,84,46,40,51,44,29,16,38,65,39,NA,34,27,51,47,24,31,29,26,39,35,15,10,18,31,16,16,22,NA,3,41,38,38,36,21,7,15,26,41,33,34,38,35,24,27,10,32,18,37,23,30,21,30,15,9,13,NA,13,NA,NA,NA,NA,NA,1,NA,NA,1,1
"23",33,41,34,39,NA,NA,68,45,43,53,27,73,66,70,40,85,46,39,53,48,28,18,41,61,37,NA,31,26,40,38,24,34,29,25,43,33,22,6,16,32,15,18,21,NA,4,37,40,42,34,21,7,14,24,45,32,32,28,37,29,23,9,34,13,31,25,30,24,30,17,8,14,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"24",32,48,34,40,NA,NA,61,43,41,52,29,73,67,59,36,78,48,39,60,55,28,14,30,64,45,NA,32,21,45,44,24,33,25,30,39,33,19,7,15,33,14,20,23,NA,3,37,37,34,40,21,12,15,21,42,34,25,33,35,28,27,9,35,15,30,26,29,24,30,16,10,13,NA,11,NA,NA,NA,NA,NA,1,NA,NA,1,1
"25",34,45,35,43,NA,NA,64,43,45,54,25,74,67,62,38,83,51,38,53,53,27,18,44,61,38,NA,34,24,47,42,22,35,37,24,47,36,21,9,18,35,14,18,23,NA,4,33,37,34,34,23,7,11,29,39,33,31,32,37,31,25,9,28,14,35,27,29,24,30,17,9,13,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"26",36,43,34,43,NA,NA,68,45,43,51,27,74,68,60,37,86,43,37,64,45,27,19,37,64,38,NA,37,24,46,43,20,30,26,26,43,35,19,8,16,34,12,18,19,NA,3,44,44,38,37,25,8,18,22,38,38,34,37,43,30,24,12,34,16,27,29,29,22,30,17,10,14,NA,11,NA,NA,NA,NA,NA,1,NA,NA,1,1
"27",36,43,36,41,NA,NA,69,43,47,54,25,75,66,56,39,90,50,34,58,46,26,17,39,62,44,NA,33,26,48,40,23,32,25,25,43,38,19,8,15,35,14,16,25,NA,3,35,43,43,35,21,7,16,24,46,36,32,28,40,25,25,10,30,18,32,29,30,26,30,18,8,13,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"28",35,46,34,42,NA,NA,68,45,43,58,23,72,67,62,34,87,50,36,62,41,29,15,32,65,32,NA,30,25,47,45,24,32,31,28,42,34,17,9,18,33,16,22,23,NA,4,39,40,43,34,26,9,18,30,37,31,34,36,34,29,25,7,34,15,31,23,29,27,30,15,9,13,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"29",31,39,34,42,NA,NA,70,42,46,53,24,74,68,63,35,82,49,36,63,46,29,15,36,62,33,NA,30,36,47,41,23,27,29,24,45,31,19,10,15,37,19,13,24,NA,5,39,44,41,32,21,8,12,26,43,32,33,34,44,25,26,7,38,17,30,25,29,25,30,19,9,14,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"30",33,49,34,44,NA,NA,65,42,44,52,23,75,66,57,37,77,49,43,62,45,28,16,39,63,41,NA,32,22,56,44,27,30,30,25,42,35,16,11,16,33,16,16,22,NA,4,39,40,40,35,28,8,17,23,43,33,35,29,37,25,21,8,32,16,37,26,30,24,30,16,10,13,NA,12,NA,NA,NA,NA,NA,1,NA,NA,1,1
"31",33,45,34,41,NA,NA,68,45,43,53,26,77,66,58,38,79,44,35,60,48,27,13,35,62,35,NA,33,21,47,36,26,33,30,24,45,34,23,7,15,31,15,20,23,NA,3,42,39,36,35,21,9,11,30,40,37,28,36,35,24,21,14,38,17,31,26,30,22,30,16,9,14,NA,13,NA,NA,NA,NA,NA,1,NA,NA,1,1
