"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"43",43,6.42,7.94,3.52,1.24,0.96,0.6,9.12,3.72,3.62,15.28,23.26,21.7477416634343,31.74,18.9,0.399795410872678,0.403261895320171,0.21643000558072,0.223369774780515,0.623176057253334,0.85476058270071,0.277861523226317,0.41334797537146,0.36472946240269,0.496996595996431,0.214131868131868,0.301308802308802,0.270950044734817,0.394614735013058,0.754928571428571,0.447936660862357
"44",44,7.94,5.66,3.24,1.26,0.68,0.48,3.94,2.3,4.78,14.22,16.86,15.8925960160209,25.24,19,0.343560049610613,0.244654772960216,0.293227914962982,0.150974665998987,0.931372734979563,0.575177320777776,0.595968593416915,0.256205056896813,0.640583223673712,0.301555735787477,0.359243034743035,0.164484126984127,0.479573727995406,0.203286304874624,0.723714285714286,0.413822868308162
"45",45,5.66,3.4,1.92,0.76,0.4,2.38,2.56,1.76,3.38,13.14,12.6,12.3813094064405,20.84,16.52,0.283664608876912,0.205456208755872,0.230786951452761,0.125650342463418,1.15277309744217,0.627923529627678,0.371109431100413,0.283836558337011,0.233512977533242,0.372285926147302,0.190047619047619,0.2,0.231973756710519,0.29039903490286,0.749666666666667,0.379267504425399
"46",46,3.4,8.12,2.38,2.56,1.5,0.6,2.84,5.92,1.2,13.7,14.1,22.3732602735379,23.66,14.9,0.168424047624434,0.36934975526328,0.0816013055757423,0.362463032415532,0.384157888671028,1.298057507972,0.0642060618600719,0.953265737834007,0.0753063308817139,0.516183294327398,-0.00604761904761905,0.334351592851593,0.000482662130050633,0.425375232981488,0.488,0.30548813604696
"47",47,8.12,16,4.88,1.8,1.6,0.24,24.46,11.12,5.06,14.56,49.4,45.9627917103665,55.2,19.62,0.533926031193488,0.643375334528393,0.305946290077502,0.574549912714277,0.534724885028266,1.21873030526805,0.0411194883555693,0.420511154004446,0.375074930840785,0.783180869619912,0.16869536019536,0.457718740409917,0.200677254918978,0.645561130473585,0.741412698412698,0.605560996193349
"48",48,16,6.98,3.58,1.96,0.24,2.38,17.78,7.62,11.9,13.78,45.48,53.6368663925231,51.08,25.68,0.581199835638587,0.496082034815443,0.62966169704806,0.443594435205579,1.57838211343861,0.729202751816,0.418442639673267,0.409250925005044,0.834030696013731,0.447321458040769,0.497612946614266,0.185296592296592,0.720367971813386,0.232173791043514,0.648047619047619,0.59651092861387
"49",49,6.98,5.16,2.84,5.62,1.18,1.46,4.12,2.34,5,16.4,15.54,37.0972256099471,27.86,21.4,0.3245196175939,0.230582271159114,0.267536472627924,0.136464671777138,0.954430400598687,0.647589291100207,0.618388042868413,0.153983894427511,0.239267029275643,0.119054709440285,0.0314346258316847,0.00897496947496947,0.0341418780737058,0.0108726143312421,0.34471645021645,0.252517039118432
"50",50,5.16,2.72,0.66,0.62,2,0.24,11.36,1.5,7.72,11.02,24.64,25.7189228214714,31.6,18.74,0.602902434268715,0.406470879435481,0.534072755575805,0.129840238122385,1.46765039675827,0.839885761410959,1.31287680923695,-0.324774970354902,1.29983136337738,-0.022065570939222,0.64497619047619,0.110833333333333,1.04978363971365,0.125903165639417,0.543859649122807,0.368474858474859
"51",51,2.72,0.84,0.22,0.46,0.06,0.2,7.4,0.76,3.6,8.92,13.68,10.7797334993318,20.68,12.52,0.533274385073355,0.393979316208836,0.344003635143676,0.0808305052090465,1.08677541997221,0.38878782900146,1.79175946922805,0.0990210257942779,1.01131132646643,0.364015195072124,0.590257531584062,0.426829268292683,0.661273529255388,0.317805383034795,0.333333333333333,0.221072094572095
"52",52,0.84,6.88,0.04,0.12,0.26,0.46,2.34,8.08,0.36,9.32,11.92,6.89864486280537,20.1,9.68,0.134342053984065,0.519269959211755,0.0388521213344899,0.633434483784051,0,1.86883480914168,0,1.94591014905531,0.0835598553764597,1.90873936495831,0.527777777777778,0.923198412698413,0.0835598553764597,1.70079521079033,0.25,0.127145021645022
"53",53,6.88,21.32,2.38,0.72,0.38,1.54,14.68,33.32,2.64,14.76,55.7,50.2946401731961,65.4,17.4,0.264325232844215,0.733677821735782,0.169255572262589,1.18951517157805,1.14885097682345,2.29913207381506,0.684743776546137,2.46181195855331,0.520925172304401,1.9449894089425,0.376745254745255,0.821677426841217,0.505118953724129,1.82191774101081,0.775809523809524,0.342081516179039
"54",54,21.32,26.1,13.74,8.02,0.9,6.82,10.14,24.14,3.1,44.98,59.08,62.7884241861881,82.36,48.08,0.159799788439313,0.415845837596386,0.0669111625249327,0.431272049202211,0.449164686151803,0.651152693120089,3.35084161466648e-05,0.377038231233896,0.0265350282839683,0.413782210716805,0.0195704345474793,0.15074195477839,0.0208415568239409,0.17049667468433,0.634826694326896,0.484338221022732
"55",55,26.1,46.84,18.84,10.56,7.86,5.02,22.86,36.86,4.8,64.32,94.7,98.6315336492967,128.84,69.12,0.21453827402446,0.463408883269574,0.0728316019292987,0.454797337145323,0.329096720780847,0.915999793242837,-0.0282734019690413,0.44998242121236,0.0627851953662356,0.434327924033574,0.0159311719143337,0.282826835706764,0.0168802674228025,0.337781077703491,0.642446413027631,0.47059423477919
"56",56,46.84,43.84,25.14,10.68,8.2,9.78,18.14,21.64,14.56,86.62,101.14,95.7597661983973,140.96,101.18,0.231346151863483,0.281586503731485,0.155440736510801,0.223135460694631,0.627056798604391,0.561608754619469,0.267215528145522,0.112477576883813,0.233999262171342,0.214949104468321,0.170235948450561,0.0896432926767461,0.189677586694762,0.0963073031831805,0.701935242060724,0.540857843621426
"57",57,43.84,39.96,25.82,11.2,9.16,8.86,19.94,13.9,15.24,93.02,93.16,88.5382755392583,142.1,108.26,0.247233016155964,0.237914234492791,0.152002549100064,0.139637407690845,0.530856586586613,0.437895834937577,0.196673831562652,0.0805257121876884,0.182744395298065,0.103643087109753,0.114679322519695,0.063430803233237,0.12479691174851,0.066968060904552,0.69996907017291,0.474136143103706
"58",58,39.96,35.1,20.54,8.12,8.54,9.54,21.24,14.34,17.74,89.18,95.04,87.9692691709809,142.5,106.92,0.273206519810743,0.249295061438461,0.182000359176971,0.149624137773169,0.669356434291703,0.537445279049249,0.245302738755662,0.17760400859038,0.231826370409804,0.15069249972864,0.184477168145382,0.124711496282012,0.207419167701194,0.137646514211932,0.718317246386013,0.468062752542036
"59",59,35.1,32.66,18.52,9.68,8.5,13.4,16.26,10.84,18.18,85.34,79.96,81.2038824386413,130.62,103.52,0.263320665381424,0.206898949793638,0.193567303390696,0.11961733589897,0.645313051391663,0.573850029417931,0.195317190906568,0.23966727439397,0.0731446382833535,0.144644908966148,0.0691158718183613,0.113313345568377,0.0739558885725278,0.124434415718917,0.658976721770311,0.406725824187004
"60",60,32.66,26.7,16.2,9.1,11.94,2.82,20.82,5.7,23.22,72.96,79.94,83.6240775730964,122.7,96.18,0.358915761700992,0.215660734709235,0.277483399415333,0.0752233633905846,0.707484506629839,0.502354538372386,0.463102764469375,0.0783008428363453,0.398415230357159,-0.0414690203448316,0.212527909079997,0.0127144407378861,0.245641302012398,0.0135036957905828,0.644627470469449,0.41422056047758
"61",61,26.7,19.32,11.1,2.96,4.32,1.58,10.22,4.26,21.2,57.46,64.76,55.0981964024387,93.14,78.66,0.337018590122852,0.155152410946179,0.314102167771067,0.0717665829671135,0.892753017275237,0.56994430807963,0.661705150961805,0.119948447594535,0.644849783797708,0.194936443264346,0.408812724942898,0.13976181909753,0.538758235398276,0.155523446583581,0.790598393436629,0.507822571359411
"62",62,19.32,8.9,7.26,1.86,1.22,8.72,1.98,1.8,8.38,53.34,29.82,25.0386509806608,65.5,61.72,0.157417129512987,0.0573340641297214,0.146464701684464,0.0333271815771012,0.9846903313842,0.203676763906716,0.397931098400409,-0.0407049782537483,0.177498868815746,0.0420496349020518,0.161813087370296,0.0227233877233877,0.186359253347994,0.0268088745733242,0.801020923520923,0.332733828941662
"63",63,8.9,7.86,6.5,5.18,5.74,3.56,0.74,0.66,2.02,53.12,13.4,15.9860600403327,56.54,55.14,0.0488285158205404,0.0249273332103282,0.0375905372934124,0.0126076771804591,0.313817486096489,0.187390877909557,-0.0165125197304788,-0.043656988403874,-0.0783526548781903,-0.289680811689755,-0.0547333675096833,-0.0717641769994711,-0.0487692741249504,-0.0669149983734474,0.565380536130536,0.188554718568967
"64",64,7.86,11.6,5.2,1.96,4.94,1.12,3.9,2.14,6.6,47.18,26.52,24.5970789476529,59.82,53.78,0.174127733011042,0.100924546452459,0.130398630362901,0.0446151575481888,0.432427801536279,0.822264703537305,0.0772837935681445,0.235505470553514,0.175145765362205,0.115605892266319,0.0823912198912199,0.119253764896954,0.0928017463295494,0.135516451634113,0.728434343434343,0.294351535865297
"65",65,11.6,11.74,6.38,2.66,1.08,2.82,4.76,3.02,7.74,41.58,31.3,29.9151731801834,57.1,49.32,0.217738324339482,0.135017498401285,0.17101994518206,0.0698978004847412,0.612884916658976,0.627229830834771,0.187548792866495,0.296899825007803,0.186253925616339,0.361058189984128,0.144774281961588,0.192872550050569,0.168116543458501,0.226571319100033,0.71100394050394,0.380878618339122
"66",66,11.74,15.12,8.3,4.24,2.84,3.54,8.06,4.04,4.54,40.06,31.96,33.1772327832293,56.7,44.6,0.221231953656525,0.212316999826915,0.10786237695022,0.0962703898488876,0.358916787063123,0.614993301771264,0.0618635584619639,0.259849293803129,-0.00325821583141033,0.231152391149942,-0.00460918699463591,0.122436865637317,-0.00246646359721194,0.136455459456758,0.666702797202797,0.382987103852302
"67",67,15.12,16,8.76,2.98,3.76,1.36,8.84,4.62,11.24,32.86,39.74,35.7717074012934,57.56,44.1,0.348651297406029,0.232250650793027,0.297474904690384,0.132996855351265,0.552707037982771,0.60997130618913,0.246542508616131,0.184635182396648,0.329455022934603,0.206848125033671,0.185535218102219,0.166193794041916,0.215871942556166,0.188759798765895,0.752146631146631,0.459059150207803
"68",68,16,13.66,7.42,2.6,1.32,0.48,17.04,6.4,13.18,24.3,47.32,43.2724177833184,60.92,37.48,0.495788110561282,0.384524998552244,0.434432455169811,0.234436160607797,0.781398642837642,0.615940959572399,0.574262596962359,0.318887730971239,0.581758116596219,0.366823046603567,0.351068752540889,0.223615300506167,0.452494459570391,0.266964211326732,0.748278110778111,0.442533143784418
"69",69,13.66,11.16,4.78,1.1,1.06,1.86,25.5,6.3,9.88,20.82,51.62,42.3670867698803,62.5,30.7,0.565633238020326,0.507892650785511,0.389535154202238,0.26479368795831,1.07350477588787,0.873643630895132,0.788358449231726,0.567479101528492,0.653279846537144,0.582426251119649,0.44856996469303,0.371276795100325,0.614441375301777,0.489259676043905,0.82065873015873,0.480668953636513
"70",70,11.16,13.36,7.02,2.2,1.26,3.44,9.34,9.06,3.38,23.74,32.14,28.570420589033,45.52,27.12,0.279110848420077,0.403462931117125,0.133921334856902,0.324788944768959,0.484884849664718,0.668881110199803,0.103487824258006,0.46174506432452,0.0550469789017412,0.40401023359179,0.0626507071360013,0.290800730057696,0.0685422394717236,0.356093424818531,0.762771117771118,0.440365619484884
"71",71,13.36,18,9.26,4.16,3.54,1.48,8.9,8.22,4.36,28.44,34.04,33.4460016965582,49.92,32.8,0.265767146139786,0.342372528017282,0.144561483579542,0.254122409094056,0.377739294037691,0.676527779658167,0.154100125088122,0.391381453002025,0.170587260701605,0.267828249942101,0.0988604476878471,0.177949132848675,0.111294374409037,0.201989951347022,0.693862580230227,0.444739992419108
"72",72,18,28.46,7.7,1.92,3.18,2.2,23.8,22.58,10.84,25.82,73.24,61.3168034501857,83.04,36.66,0.416938306411589,0.557506217981447,0.349863841743026,0.630579058858712,0.859851101239443,1.31819338506908,0.512349066709143,0.936796359662368,0.527006403799374,0.874057064124526,0.345867783414593,0.544392508326317,0.437895162385689,0.808166468219963,0.810313963813964,0.622889858682191
"73",73,28.46,38.42,16.68,6.92,0.96,2.6,43.44,27.62,12.42,35.98,104.62,98.4752697738916,119.46,48.4,0.467721632662749,0.595000681954726,0.297364165545992,0.571498873244503,0.533950749879179,0.839331238428429,0.247285282294347,0.61569206947886,0.301291558360376,0.618355379821897,0.167260443772932,0.353733475124275,0.188266896210015,0.447257460211922,0.71121311227206,0.589520357778549
