"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","93","94","95","96","97","98","99"
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,6,4,4,2,6,10,2,1,2,2,NA,31,24,24,17,16,55,78,43,35,24,33,39,41,37,37,43,22,46,76,82,111,27,56,74,0,19,82,59,NA,116,73,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,11,5,5,2,6,10,1,1,2,2,NA,31,24,23,15,10,56,71,47,35,24,31,33,40,36,47,45,24,46,77,74,105,25,61,77,0,18,83,61,NA,128,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,5,5,2,6,10,1,1,2,2,NA,34,26,20,16,8,55,74,46,36,23,32,34,42,36,44,40,25,46,73,93,103,26,60,81,0,15,77,55,NA,123,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,10,4,6,2,6,10,2,1,2,2,NA,29,29,17,16,15,59,74,45,30,22,35,37,42,34,43,40,22,46,74,80,98,23,56,86,0,15,75,64,NA,115,68,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,7,5,5,2,6,10,1,1,3,3,NA,30,26,20,16,6,56,72,50,31,22,34,36,38,35,45,38,22,44,72,82,93,25,57,80,0,18,77,56,NA,110,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,6,5,2,6,10,1,1,2,3,NA,31,24,21,17,8,58,73,46,33,27,39,34,40,37,50,42,23,42,72,84,112,25,57,79,0,16,79,59,NA,111,72,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,4,4,2,6,10,2,1,2,3,NA,28,26,22,15,10,56,76,46,36,24,34,35,42,36,43,44,22,44,83,79,105,28,63,84,0,15,77,52,NA,111,72,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,6,5,2,6,10,1,1,2,3,NA,31,24,23,16,9,56,75,46,32,23,37,34,40,37,45,39,22,46,79,80,103,26,57,73,0,18,73,63,NA,117,67,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,4,4,2,6,10,1,1,2,4,NA,29,26,24,17,8,64,76,43,34,21,35,36,40,37,43,41,24,43,76,91,104,26,65,84,0,21,84,61,NA,123,69,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,5,5,4,6,10,1,1,2,3,NA,34,25,21,17,12,54,74,55,33,23,35,36,39,34,43,44,22,46,75,78,99,24,57,75,0,16,82,61,NA,109,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,6,5,2,6,10,1,1,4,3,NA,32,27,19,16,6,56,81,51,32,24,35,34,40,36,44,49,26,47,77,84,101,25,59,81,0,16,78,60,NA,114,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,7,4,4,2,6,10,1,1,4,2,NA,31,24,17,14,5,60,76,48,36,27,36,36,38,38,46,44,24,45,75,84,102,26,62,86,0,15,82,61,NA,123,69,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,10,5,4,4,6,10,1,1,4,3,NA,28,22,22,14,9,52,79,47,35,25,35,37,41,34,46,41,24,46,69,79,101,24,61,80,0,16,77,64,NA,116,70,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,7,6,5,4,6,10,2,1,2,3,NA,28,24,23,19,8,55,80,43,34,22,34,36,44,33,43,42,27,50,73,84,100,25,58,79,0,16,79,72,NA,119,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,10,6,5,2,6,10,2,1,2,3,NA,31,24,20,16,9,55,80,47,39,27,34,33,40,34,45,42,24,49,73,82,108,26,57,79,0,17,81,63,NA,107,72,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,8,8,4,5,4,6,10,1,1,2,3,NA,28,26,22,17,9,54,74,44,31,24,40,40,42,34,46,38,24,43,75,76,100,25,56,78,0,16,80,60,NA,122,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,6,5,2,6,10,1,1,4,3,NA,30,23,22,17,12,58,79,47,31,26,31,36,38,32,48,45,24,48,65,85,100,27,59,72,0,17,77,64,NA,121,69,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,6,4,4,4,6,10,1,1,2,2,NA,28,28,22,19,8,64,72,45,32,24,36,32,43,33,47,44,27,48,73,83,107,27,57,75,0,18,75,59,NA,117,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,9,5,5,2,6,10,1,1,2,3,NA,28,22,25,23,8,56,79,41,31,23,31,34,41,35,44,35,19,47,69,81,105,24,62,78,0,16,76,57,NA,111,71,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,8,6,4,2,6,10,1,1,2,3,NA,30,22,23,16,11,59,78,44,35,25,38,34,41,41,45,46,21,44,81,82,103,25,57,72,0,15,77,57,NA,113,70,NA
"Mean",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7.08,8.1,5.24,4.84,2.54,6,10.02,1.26,1,2.46,2.76,NA,30.06,24.72,21.34,16.58,9.4,57.04,75.48,46.36,33.9,24.08,34.82,35.1,41.06,35.38,44.84,41.58,24.06,46.02,74.56,83.24,102.72,25.34,58.08,78.9,0,16.54,78.02,59.88,NA,117.64,70.16,NA
