"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","94","95","97","98","99","100"
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,NA,3,11,7,NA,NA,4,1,NA,NA,NA,3,2,6,5,6,14,15,19,15,15,15,11,16,11,12,14,11,8,12,25,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,4,11,5,NA,NA,4,1,NA,NA,NA,2,2,6,6,4,12,13,18,16,13,16,12,16,9,10,11,11,8,13,22,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,4,11,4,NA,NA,4,1,NA,NA,NA,2,3,7,8,4,16,14,21,20,12,17,12,14,10,13,11,10,6,13,23,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,NA,4,11,6,NA,NA,5,1,NA,NA,NA,3,3,8,7,5,14,13,19,17,13,15,13,14,9,13,12,11,9,13,23,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,NA,4,11,6,NA,NA,4,1,NA,NA,NA,2,2,5,6,6,13,14,24,16,12,16,12,15,13,12,12,12,6,13,23,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,NA,4,11,5,NA,NA,6,1,NA,NA,NA,2,5,8,6,4,13,14,26,14,13,17,12,15,9,11,15,12,6,13,24,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,4,11,6,NA,NA,3,1,NA,NA,NA,3,2,7,5,5,12,13,18,18,13,18,11,15,11,10,12,12,8,13,21,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,NA,4,11,5,NA,NA,5,2,NA,NA,NA,3,5,7,6,6,16,12,23,16,14,16,12,14,10,13,16,8,7,12,21,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,NA,5,11,5,NA,NA,4,1,NA,NA,NA,3,2,8,5,4,16,16,18,19,13,15,11,14,14,14,11,11,7,13,22,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,NA,5,11,4,NA,NA,4,2,NA,NA,NA,2,3,8,6,5,16,12,21,15,11,18,12,14,14,13,13,12,8,13,23,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
