"23",NA,NA,NA,NA,NA,NA,35,NA,16,22,NA,27,NA,19,23,56,17,27,21,NA,NA,21,37,14,10,5,NA,11,7,24,7,18,12,NA,8,16,9,16,13,6,19,13,13,6,14,14,32,22,17,8,11,19,25,23,11,21,18,23,14,26,11,10,12,5,NA,7,34,16,9,36,28,32,14,55,34,11,3,NA,6,11,1,23,3,58,31,32,5,NA,8,NA,3,2,6,1
"24",NA,NA,NA,NA,NA,NA,34,NA,22,23,NA,36,NA,18,26,54,17,28,18,NA,NA,25,34,15,9,6,NA,12,7,24,7,16,16,NA,8,16,7,17,12,7,12,13,11,9,13,12,32,22,12,5,10,18,24,21,12,22,18,22,16,25,9,9,12,6,NA,9,35,16,11,45,26,29,14,57,33,12,4,NA,6,14,1,19,4,58,32,33,4,NA,8,NA,3,2,8,1
"25",NA,NA,NA,NA,NA,NA,37,NA,19,22,NA,36,NA,18,28,54,19,27,20,NA,NA,21,37,14,8,5,NA,11,7,23,8,16,13,NA,8,12,7,16,15,6,15,16,10,8,14,13,35,22,15,5,9,19,20,18,13,24,24,22,13,25,10,9,13,5,NA,8,34,16,7,40,27,27,14,56,34,10,4,NA,6,12,1,21,4,63,30,33,6,NA,8,NA,3,2,8,1
"26",NA,NA,NA,NA,NA,NA,35,NA,14,24,NA,31,NA,21,26,57,19,28,20,NA,NA,22,35,15,8,5,NA,11,8,26,6,17,14,NA,8,14,6,16,12,8,15,14,13,9,14,13,34,23,19,7,12,21,21,22,13,22,17,24,10,24,9,9,12,6,NA,9,34,16,9,42,28,25,14,56,32,11,4,NA,5,12,1,22,3,61,32,30,3,NA,8,NA,3,2,9,1
"27",NA,NA,NA,NA,NA,NA,35,NA,15,25,NA,31,NA,18,25,49,16,27,18,NA,NA,20,38,14,10,6,NA,14,6,22,7,17,13,NA,8,13,7,17,11,7,13,15,13,7,13,12,37,23,15,7,9,16,24,17,12,22,19,22,17,25,7,13,14,5,NA,6,36,14,15,36,27,32,14,55,33,14,3,NA,5,14,1,21,4,58,31,35,3,NA,8,NA,3,2,8,1
"28",NA,NA,NA,NA,NA,NA,36,NA,17,20,NA,33,NA,20,25,58,17,28,19,NA,NA,18,33,14,9,5,NA,14,6,24,6,17,12,NA,9,14,7,18,12,6,16,16,10,7,12,13,35,25,14,8,8,19,21,16,12,21,17,24,11,23,9,9,12,6,NA,8,35,17,8,43,29,28,14,56,32,10,4,NA,6,12,1,19,3,59,31,35,5,NA,8,NA,3,3,9,1
"29",NA,NA,NA,NA,NA,NA,36,NA,20,24,NA,31,NA,16,23,55,17,25,18,NA,NA,23,38,14,9,5,NA,11,6,24,6,16,14,NA,8,15,8,16,14,6,15,14,10,8,15,14,34,22,15,7,11,22,24,20,12,22,17,25,14,26,10,8,10,7,NA,7,34,12,12,37,26,27,14,57,32,11,3,NA,6,12,1,20,4,58,32,31,3,NA,8,NA,3,3,8,1
"30",NA,NA,NA,NA,NA,NA,37,NA,16,21,NA,28,NA,17,27,54,18,28,21,NA,NA,21,37,14,12,5,NA,12,9,23,7,16,12,NA,8,12,7,16,10,7,15,13,11,9,11,13,34,23,19,5,11,20,25,20,14,22,22,24,12,23,8,12,10,7,NA,8,34,14,8,37,25,30,14,56,34,10,4,NA,5,11,1,24,4,59,32,36,3,NA,8,NA,3,2,7,1
"31",NA,NA,NA,NA,NA,NA,33,NA,21,22,NA,32,NA,20,27,55,20,30,20,NA,NA,22,34,15,9,5,NA,11,6,23,6,17,12,NA,8,15,6,17,15,7,14,11,12,11,13,11,36,23,16,6,9,21,23,19,11,22,16,22,12,25,12,11,11,6,NA,7,34,15,11,43,25,33,14,55,28,11,4,NA,6,13,1,21,4,56,32,35,4,NA,8,NA,3,2,7,1
"32",NA,NA,NA,NA,NA,NA,38,NA,13,21,NA,33,NA,18,23,59,20,27,19,NA,NA,23,36,14,8,5,NA,12,6,25,8,16,13,NA,8,13,8,17,14,7,14,15,12,10,13,12,32,23,13,5,12,16,20,16,12,22,23,21,11,26,9,9,9,8,NA,6,35,16,7,44,27,30,14,57,31,13,4,NA,6,17,1,22,3,61,32,34,5,NA,8,NA,4,2,9,1
"33",NA,NA,NA,NA,NA,NA,36,NA,14,23,NA,32,NA,22,26,52,16,27,19,NA,NA,19,39,14,11,5,NA,14,7,24,6,17,13,NA,10,13,7,16,10,6,16,18,12,12,12,13,33,23,15,7,7,22,26,15,16,22,22,21,12,24,10,11,11,6,NA,8,36,16,8,47,28,30,14,57,34,11,3,NA,6,14,1,21,4,55,32,29,4,NA,8,NA,3,2,8,1
"34",NA,NA,NA,NA,NA,NA,37,NA,18,23,NA,31,NA,18,24,55,18,28,18,NA,NA,24,34,15,11,5,NA,12,7,27,7,16,11,NA,9,14,8,17,12,6,15,13,12,8,13,14,36,22,14,8,9,18,22,18,16,25,22,21,15,24,9,11,12,6,NA,7,34,14,12,45,26,32,14,55,35,11,4,NA,7,9,1,20,4,61,31,31,5,NA,8,NA,3,2,8,1
"35",NA,NA,NA,NA,NA,NA,39,NA,17,26,NA,30,NA,19,26,53,16,27,19,NA,NA,20,34,14,11,5,NA,12,6,22,8,16,12,NA,8,15,10,16,11,6,17,17,9,11,14,13,35,22,13,5,10,19,23,21,14,23,21,22,14,25,10,8,11,7,NA,8,36,15,8,41,27,32,14,56,31,11,5,NA,8,13,1,20,4,64,33,33,3,NA,8,NA,3,2,6,1
"36",NA,NA,NA,NA,NA,NA,37,NA,15,21,NA,33,NA,16,21,55,18,23,19,NA,NA,22,36,14,8,6,NA,13,8,23,7,17,15,NA,9,16,8,16,13,7,15,14,11,8,15,15,32,22,16,4,8,17,23,15,13,20,20,21,16,24,12,7,12,4,NA,7,34,14,7,38,26,29,14,54,31,13,4,NA,6,13,1,21,3,59,33,32,4,NA,8,NA,3,2,7,1
"37",NA,NA,NA,NA,NA,NA,38,NA,20,23,NA,30,NA,19,26,53,19,26,19,NA,NA,21,37,15,10,5,NA,11,7,23,7,16,13,NA,9,14,7,16,11,7,13,13,12,10,12,12,34,22,12,6,7,24,25,20,15,22,21,21,10,22,8,8,13,6,NA,10,34,15,9,45,27,29,14,56,31,12,3,NA,9,15,1,19,5,55,31,33,3,NA,8,NA,3,2,6,1
"38",NA,NA,NA,NA,NA,NA,36,NA,18,23,NA,34,NA,20,26,51,17,25,20,NA,NA,22,41,15,7,5,NA,10,7,23,7,16,13,NA,11,14,6,17,13,8,12,14,12,11,14,14,32,22,16,6,11,20,25,16,13,20,20,19,17,24,10,12,13,5,NA,6,35,18,9,48,26,30,14,55,35,16,3,NA,8,12,1,21,4,63,31,34,3,NA,8,NA,3,2,8,1
