"40",NA,NA,NA,NA,NA,NA,NA,121,199,134,154,148,NA,180,NA,92,112,153,NA,NA,NA,65,61,70,94,NA,51,140,49,48,NA,NA,NA,7,NA,43,NA,17,31,NA,NA,20,10,15,NA,10,21,35,50,26,27,12,6,28,5,13,28,NA,11,NA,NA,37,42,34,40,NA,32,9,17,17,9,5,6,10,10,9,6,5,6,4,11,9,7,14,14,26,33,14,18,25,NA,6,3,1,NA,1
"41",NA,NA,NA,NA,NA,NA,NA,124,199,137,154,148,NA,180,NA,94,106,149,NA,NA,NA,66,61,70,91,NA,61,133,52,50,NA,NA,NA,7,NA,44,NA,17,31,NA,NA,16,10,16,NA,9,23,38,49,31,30,10,8,27,5,11,28,NA,9,NA,NA,38,38,31,40,NA,31,12,12,9,5,6,6,10,17,8,6,9,5,6,8,7,8,13,14,27,39,13,14,21,NA,4,3,5,NA,1
"42",NA,NA,NA,NA,NA,NA,NA,120,195,140,154,148,NA,180,NA,94,112,153,NA,NA,NA,66,64,64,95,NA,54,139,55,49,NA,NA,NA,7,NA,43,NA,17,32,NA,NA,17,10,16,NA,13,23,38,43,25,27,10,6,28,5,10,29,NA,11,NA,NA,37,39,36,40,NA,32,11,8,10,6,7,6,8,10,8,8,6,5,4,10,11,8,15,14,23,37,12,18,19,NA,4,3,1,NA,1
"43",NA,NA,NA,NA,NA,NA,NA,126,203,141,154,148,NA,181,NA,92,107,144,NA,NA,NA,64,64,68,92,NA,56,141,49,50,NA,NA,NA,7,NA,43,NA,18,33,NA,NA,21,9,14,NA,14,19,40,46,21,27,11,5,34,5,9,29,NA,11,NA,NA,37,39,35,40,NA,34,11,15,17,6,6,7,10,10,7,9,6,5,6,9,7,8,15,15,24,34,15,17,21,NA,5,3,1,NA,1
"44",NA,NA,NA,NA,NA,NA,NA,127,201,137,154,149,NA,182,NA,97,112,156,NA,NA,NA,66,61,67,94,NA,50,138,51,49,NA,NA,NA,7,NA,42,NA,18,33,NA,NA,16,9,16,NA,13,25,38,48,26,29,8,7,29,5,11,29,NA,10,NA,NA,37,42,39,40,NA,34,10,11,7,6,4,5,8,12,8,7,5,6,6,9,8,9,12,16,25,35,12,16,25,NA,3,3,3,NA,1
"45",NA,NA,NA,NA,NA,NA,NA,128,201,137,154,144,NA,181,NA,95,108,157,NA,NA,NA,65,59,78,98,NA,53,131,49,49,NA,NA,NA,6,NA,43,NA,18,32,NA,NA,17,10,17,NA,9,17,43,46,24,32,8,11,28,3,14,29,NA,10,NA,NA,37,40,35,40,NA,31,15,11,11,6,7,7,11,13,9,9,7,4,5,9,9,8,13,13,26,34,13,18,20,NA,4,3,1,NA,1
"46",NA,NA,NA,NA,NA,NA,NA,124,198,139,154,145,NA,182,NA,96,109,157,NA,NA,NA,65,57,67,95,NA,55,136,49,51,NA,NA,NA,8,NA,42,NA,16,29,NA,NA,18,9,16,NA,16,19,35,46,20,30,10,5,32,4,9,29,NA,9,NA,NA,37,39,35,40,NA,31,14,13,10,7,4,8,7,10,9,7,5,8,4,9,9,7,15,16,24,33,18,17,22,NA,7,3,3,NA,1
"47",NA,NA,NA,NA,NA,NA,NA,126,198,141,154,147,NA,184,NA,91,110,147,NA,NA,NA,65,55,75,89,NA,56,140,53,49,NA,NA,NA,8,NA,43,NA,19,32,NA,NA,18,10,16,NA,14,24,36,50,22,30,8,6,27,4,10,28,NA,12,NA,NA,37,41,31,40,NA,33,11,10,12,6,13,8,11,9,9,7,6,5,5,7,8,7,13,15,27,31,14,19,19,NA,4,3,1,NA,1
"48",NA,NA,NA,NA,NA,NA,NA,123,207,138,154,149,NA,181,NA,106,109,159,NA,NA,NA,65,63,75,94,NA,56,146,49,50,NA,NA,NA,5,NA,42,NA,18,34,NA,NA,16,9,15,NA,11,23,35,45,26,27,9,5,27,6,12,28,NA,10,NA,NA,38,43,38,40,NA,35,13,14,11,7,5,8,11,10,11,8,5,5,6,9,9,10,16,13,27,38,15,16,21,NA,4,3,3,NA,1
"49",NA,NA,NA,NA,NA,NA,NA,131,197,132,154,137,NA,181,NA,95,109,151,NA,NA,NA,66,61,65,93,NA,57,133,54,48,NA,NA,NA,8,NA,44,NA,19,31,NA,NA,16,10,18,NA,13,24,31,46,30,27,7,7,29,4,12,28,NA,9,NA,NA,37,40,38,40,NA,33,12,14,12,6,10,9,9,12,8,8,8,4,7,10,8,9,13,16,27,31,13,16,24,NA,6,3,2,NA,1
"50",NA,NA,NA,NA,NA,NA,NA,132,204,134,154,151,NA,181,NA,92,110,158,NA,NA,NA,66,64,58,93,NA,55,138,51,48,NA,NA,NA,7,NA,43,NA,19,31,NA,NA,16,9,17,NA,14,22,44,43,29,29,10,5,28,5,9,29,NA,9,NA,NA,38,37,34,40,NA,32,11,18,15,7,6,7,10,9,10,7,6,6,6,10,8,6,14,14,28,31,14,17,27,NA,5,3,2,NA,1
